candidate_id,paper_title,authors,year,doi,source_seed_count,source_seed_notes,source_seed_pdfs,mentions,max_title_keyword_score,max_context_score,confidence,relevance_signals,status,next_action,download_status,downloaded_pdf,resolved_url,source_channel,error,retry_status,retry_url,retry_source,retry_error
pending-ref-086,Understanding Attribute Variability in Multidimensional Projections,"Lucas Pagliosa, Paulo Pagliosa, and Luis Gustavo Nonato",2016,10.1109/SIBGRAPI.2016.048,2,papers/notes/2019-mdp-visual-analytics-survey.md; papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf; papers/raw/jeon25chi (4).pdf,2,2,0,high,title_keywords=2; doi_found,missing,collect_pdf,missing,,https://ieeexplore.ieee.org/document/7813047/,openalex_doi,no_pdf_content,found,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0061217&type=printable,openalex_title,
pending-ref-087,Explaining three-dimensional dimensionality reduction plots,"Danilo B. Coimbra, Rafael M. Martins, Tácito T.A.T. Neves, Alexandru C. Telea, and Fernando V. Paulovich",2016,10.1177/1473871615600010,2,papers/notes/2019-mdp-visual-analytics-survey.md; papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf; papers/raw/jeon25chi (4).pdf,2,1,0,high,title_keywords=1; doi_found,missing,collect_pdf,missing,,https://journals.sagepub.com/doi/pdf/10.1177/1473871615600010,crossref_doi,http_403,found,https://pure.rug.nl/ws/files/78976270/Explaining_three_dimensional_dimensionality_reduction_plots.pdf,semanticscholar_doi,
pending-ref-089,A new method of generalizing Sammon mapping with application to algorithm speed-up,"E. Pekalska, D. de Ridder, R. P. W. Duin, and M. A. Kraaijveld",1999,,2,papers/notes/2019-mdp-visual-analytics-survey.md; papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf; papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,2,1,0,high,title_keywords=1,missing,collect_pdf,missing,,,,no_candidate_url,found,https://ira.lib.polyu.edu.hk/bitstream/10397/191/1/165.pdf,openalex_title,
pending-ref-090,A survey of visualizations for high-dimensional data mining,P. Hoffman and G. Grinstein,2002,,1,papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,1,2,17,high,title_keywords=2; body_citation_context=17,missing,collect_pdf,missing,,https://dl.acm.org/citation.cfm?id=383790,openalex_title,http_403,found,https://www.nature.com/articles/s41592-019-0686-2.pdf?error=cookies_not_supported&code=e0485e7c-fb0c-4db9-8437-2a5e24f5da5e,openalex_title,
pending-ref-091,Guided stable dynamic projections,"E. F. V ernier, J. L. D. Comba, and A. C. Telea",2021,10.1111/cgf.14291,1,papers/notes/2024-large-scale-text-spatialization.md,papers/raw/Large-Scale_Evaluation_of_Topic_Models_and_Dimensionality_Reduction_Methods_for_2D_Text_Spatialization.pdf,1,1,16,medium,title_keywords=1; body_citation_context=16; doi_found,missing,collect_pdf,missing,,https://onlinelibrary.wiley.com/doi/pdf/10.1111/cgf.14291,crossref_doi,http_403,found,https://pure.rug.nl/ws/files/181621061/cgf.14291.pdf,semanticscholar_doi,
pending-ref-092,DD-HDS: A Method for Visualization and Exploration of High-Dimensional Data,"Sylvain Lespinats, Michel Verleysen, Alain Giron, and Bernard Fertil",2007,10.1109/TNN.2007.891682,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,1,16,medium,title_keywords=1; body_citation_context=16; doi_found,missing,collect_pdf,missing,,http://hdl.handle.net/2078.1/37390,openalex_doi,http_500,found,https://inserm.hal.science/file/index/docid/250168/filename/TNN05-P800dv.pdf,semanticscholar_doi,
pending-ref-093,Data visualization with multidimensional scaling,"A. Buja, D. Swayne, M. Littman, N. Dean, H. Hofmann, and L. Chen",2008,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,1,13,high,title_keywords=1; body_citation_context=13,missing,collect_pdf,missing,,https://doi.org/10.1198/106186008x318440,openalex_title,http_403,missing,https://doi.org/10.1016/s0031-3203(99)00078-3,openalex_title,http_403
pending-ref-094,A new quality assessment criterion for nonlinear dimensionality reduction,"D. Meng, Y. Leung, and Z. Xu",2011,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,2,12,high,title_keywords=2; body_citation_context=12,missing,collect_pdf,missing,,https://doi.org/10.1016/j.neucom.2010.10.011,openalex_title,http_403,missing,https://dl.acm.org/doi/pdf/10.1145/331499.331504,openalex_title,http_403
pending-ref-095,Visualizing gene interaction graphs with local multidimensional scaling,J. Venna and S. Kaski,2006,,1,papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,1,1,11,high,title_keywords=1; body_citation_context=11,missing,collect_pdf,missing,,https://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.144.5363,openalex_title,no_pdf_content,missing,https://fairsharing.org/10.25504/FAIRsharing.9d5f5r,openalex_title,no_pdf_content
pending-ref-096,Nonparametric Statistics for the Behavioral Sciences,S. Siegel,1956,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,0,11,medium,body_citation_context=11,missing,collect_pdf,missing,,https://www.jstor.org/stable/3498751?origin=crossref,openalex_title,no_pdf_content,missing,https://www.jstor.org/stable/2342828?origin=crossref,openalex_title,no_pdf_content
